Sample#,group1,SampleTime,units
955,0,496.61,ms
956,1,3.37,ms
957,3,496.57,ms
958,2,3.43,ms
959,0,496.56,ms
960,1,3.44,ms
961,3,496.53,ms
962,2,3.45,ms
963,0,496.53,ms
964,1,3.46,ms
965,3,496.53,ms
966,2,3.47,ms
967,0,496.51,ms
968,1,3.47,ms
969,3,496.51,ms
970,2,3.48,ms
971,0,496.52,ms
972,1,3.48,ms
973,3,496.49,ms
974,2,3.50,ms
975,0,496.50,ms
976,1,3.49,ms
977,3,496.50,ms
978,2,3.51,ms
979,0,496.47,ms
980,1,3.51,ms
981,3,496.47,ms
982,2,3.52,ms
983,0,496.48,ms
984,1,3.52,ms
985,3,496.45,ms
986,2,3.54,ms
987,0,496.45,ms
988,1,3.54,ms
989,3,496.46,ms
990,2,3.55,ms
991,0,496.43,ms
992,1,3.55,ms
993,3,496.43,ms
994,2,3.56,ms
995,0,496.44,ms
996,1,3.56,ms
997,3,496.42,ms
998,2,3.58,ms
999,0,496.40,ms
1000,1,3.58,ms
1001,3,496.41,ms
1002,2,3.59,ms
1003,0,496.39,ms
1004,1,3.59,ms
1005,3,496.39,ms
1006,2,3.61,ms
1007,0,496.39,ms
1008,1,3.61,ms
1009,3,496.37,ms
1010,2,3.62,ms
1011,0,496.36,ms
1012,1,3.62,ms
1013,3,496.37,ms
1014,2,3.63,ms
1015,0,496.36,ms
1016,1,3.63,ms
1017,3,496.35,ms
1018,2,3.65,ms
1019,0,496.35,ms
1020,1,3.65,ms
1021,3,496.32,ms
1022,2,3.66,ms
1023,0,496.33,ms
1024,1,3.67,ms
1025,3,496.33,ms
1026,2,3.68,ms
1027,0,496.30,ms
1028,1,3.68,ms
1029,3,496.30,ms
1030,2,3.69,ms
1031,0,496.31,ms
1032,1,3.69,ms
1033,3,496.28,ms
1034,2,3.70,ms
1035,0,496.28,ms
1036,1,3.71,ms
1037,3,496.29,ms
1038,2,3.72,ms
1039,0,496.26,ms
1040,1,3.72,ms
1041,3,496.26,ms
1042,2,3.74,ms
1043,0,496.26,ms
1044,1,3.74,ms
1045,3,496.24,ms
1046,2,3.74,ms
1047,0,496.24,ms
1048,1,3.75,ms
1049,3,496.25,ms
1050,2,3.76,ms
1051,0,496.22,ms
1052,1,3.76,ms
1053,3,496.22,ms
1054,2,3.78,ms
1055,0,496.23,ms
1056,1,3.77,ms
1057,3,496.20,ms
1058,2,3.78,ms
1059,0,496.20,ms
1060,1,3.79,ms
1061,3,496.20,ms
1062,2,3.81,ms
1063,0,496.17,ms
1064,1,3.81,ms
1065,3,496.18,ms
1066,2,3.82,ms
1067,0,496.18,ms
1068,1,3.82,ms
1069,3,496.15,ms
1070,2,3.83,ms
1071,0,496.16,ms
1072,1,3.83,ms
1073,3,496.17,ms
1074,2,3.85,ms
1075,0,496.13,ms
1076,1,3.84,ms
1077,3,496.14,ms
1078,2,3.86,ms
1079,0,496.14,ms
1080,1,3.87,ms
1081,3,496.10,ms
1082,2,3.88,ms
1083,0,496.11,ms
1084,1,3.88,ms
1085,3,496.12,ms
1086,2,3.89,ms
1087,0,496.09,ms
1088,1,3.89,ms
1089,3,496.10,ms
1090,2,3.90,ms
1091,0,496.09,ms
1092,1,3.91,ms
1093,3,496.08,ms
1094,2,3.90,ms
1095,0,496.07,ms
1096,1,3.91,ms
1097,3,496.08,ms
1098,2,3.93,ms
1099,0,496.05,ms
1100,1,3.93,ms
1101,3,496.05,ms
1102,2,3.94,ms
1103,0,496.06,ms
1104,1,3.95,ms
1105,3,496.02,ms
1106,2,3.96,ms
1107,0,496.03,ms
1108,1,3.96,ms
1109,3,496.04,ms
1110,2,3.97,ms
1111,0,496.00,ms
1112,1,3.97,ms
1113,3,496.01,ms
1114,2,3.98,ms
1115,0,496.01,ms
1116,1,4.00,ms
1117,3,495.97,ms
1118,2,4.00,ms
1119,0,495.99,ms
1120,1,4.00,ms
1121,3,495.99,ms
1122,2,4.02,ms
1123,0,495.97,ms
1124,1,4.01,ms
1125,3,495.97,ms
1126,2,4.02,ms
1127,0,495.98,ms
1128,1,4.03,ms
1129,3,495.94,ms
1130,2,4.05,ms
1131,0,495.94,ms
1132,1,4.04,ms
1133,3,495.95,ms
1134,2,4.06,ms
1135,0,495.93,ms
1136,1,4.04,ms
1137,3,495.93,ms
1138,2,4.07,ms
1139,0,495.94,ms
1140,1,4.07,ms
1141,3,495.90,ms
1142,2,4.08,ms
1143,0,495.90,ms
1144,1,4.08,ms
1145,3,495.91,ms
1146,2,4.10,ms
1147,0,495.88,ms
1148,1,4.10,ms
1149,3,495.89,ms
1150,2,4.11,ms
1151,0,495.89,ms
1152,1,4.12,ms
1153,3,495.86,ms
1154,2,4.12,ms
1155,0,495.86,ms
1156,1,4.13,ms
1157,3,495.86,ms
1158,2,4.15,ms
1159,0,495.83,ms
1160,1,4.11,ms
1161,3,495.87,ms
1162,2,4.16,ms
1163,0,495.84,ms
1164,1,4.16,ms
1165,3,495.81,ms
1166,2,4.18,ms
1167,0,495.81,ms
1168,1,4.17,ms
1169,3,495.82,ms
1170,2,4.19,ms
1171,0,495.79,ms
1172,1,4.19,ms
1173,3,495.80,ms
1174,2,4.20,ms
1175,0,495.82,ms
1176,1,4.18,ms
1177,3,495.77,ms
1178,2,4.21,ms
1179,0,495.79,ms
1180,1,4.20,ms
1181,3,495.78,ms
1182,2,4.23,ms
1183,0,495.77,ms
1184,1,4.21,ms
1185,3,495.75,ms
1186,2,4.24,ms
1187,0,495.80,ms
1188,1,4.20,ms
1189,3,495.73,ms
1190,2,4.25,ms
1191,0,495.71,ms
1192,1,4.27,ms
1193,3,495.74,ms
