Sample#,SampleTime,units,arduino,gps
3158,396.23,ms,3,0
3159,100.00,ms,3,1
3160,3.60,ms,3,0
3161,168.41,us,2,0
3162,499.82,ms,0,0
3163,168.58,us,1,0
3164,396.22,ms,3,0
3165,100.00,ms,3,1
3166,3.60,ms,3,0
3167,168.76,us,2,0
3168,499.82,ms,0,0
3169,168.97,us,1,0
3170,396.21,ms,3,0
3171,100.00,ms,3,1
3172,3.61,ms,3,0
3173,169.14,us,2,0
3174,499.82,ms,0,0
3175,169.28,us,1,0
3176,396.20,ms,3,0
3177,100.00,ms,3,1
3178,3.62,ms,3,0
3179,169.53,us,2,0
3180,499.82,ms,0,0
3181,169.69,us,1,0
3182,396.20,ms,3,0
3183,100.00,ms,3,1
3184,3.63,ms,3,0
3185,169.85,us,2,0
3186,499.82,ms,0,0
3187,170.04,us,1,0
3188,396.19,ms,3,0
3189,100.00,ms,3,1
3190,3.64,ms,3,0
3191,170.24,us,2,0
3192,499.82,ms,0,0
3193,170.42,us,1,0
3194,396.18,ms,3,0
3195,100.00,ms,3,1
3196,3.64,ms,3,0
3197,170.58,us,2,0
3198,499.82,ms,0,0
3199,170.79,us,1,0
3200,396.17,ms,3,0
3201,100.00,ms,3,1
3202,3.65,ms,3,0
3203,170.96,us,2,0
3204,499.82,ms,0,0
3205,171.16,us,1,0
3206,396.16,ms,3,0
3207,100.00,ms,3,1
3208,3.66,ms,3,0
3209,171.36,us,2,0
3210,499.82,ms,0,0
3211,171.49,us,1,0
3212,396.15,ms,3,0
3213,100.00,ms,3,1
3214,3.67,ms,3,0
3215,171.71,us,2,0
3216,499.82,ms,0,0
3217,171.86,us,1,0
3218,396.15,ms,3,0
3219,100.00,ms,3,1
3220,3.68,ms,3,0
3221,172.09,us,2,0
3222,499.82,ms,0,0
3223,172.26,us,1,0
3224,396.14,ms,3,0
3225,100.00,ms,3,1
3226,3.68,ms,3,0
3227,172.44,us,2,0
3228,499.82,ms,0,0
3229,172.64,us,1,0
3230,396.13,ms,3,0
3231,100.00,ms,3,1
3232,3.69,ms,3,0
3233,172.85,us,2,0
3234,499.82,ms,0,0
3235,172.99,us,1,0
3236,396.12,ms,3,0
3237,100.00,ms,3,1
3238,3.70,ms,3,0
3239,173.18,us,2,0
3240,499.82,ms,0,0
3241,173.38,us,1,0
3242,396.11,ms,3,0
3243,100.00,ms,3,1
3244,3.71,ms,3,0
3245,173.59,us,2,0
3246,499.82,ms,0,0
3247,173.75,us,1,0
3248,396.10,ms,3,0
3249,100.00,ms,3,1
3250,3.72,ms,3,0
3251,173.94,us,2,0
3252,499.82,ms,0,0
3253,174.10,us,1,0
3254,396.10,ms,3,0
3255,100.00,ms,3,1
3256,3.72,ms,3,0
3257,174.34,us,2,0
3258,499.82,ms,0,0
3259,174.52,us,1,0
3260,396.09,ms,3,0
3261,100.00,ms,3,1
3262,3.73,ms,3,0
3263,174.64,us,2,0
3264,499.82,ms,0,0
3265,174.84,us,1,0
3266,396.08,ms,3,0
3267,100.00,ms,3,1
3268,3.74,ms,3,0
3269,175.05,us,2,0
3270,499.82,ms,0,0
3271,175.23,us,1,0
3272,396.07,ms,3,0
3273,100.00,ms,3,1
3274,3.75,ms,3,0
3275,175.38,us,2,0
3276,499.82,ms,0,0
3277,175.61,us,1,0
3278,396.06,ms,3,0
3279,100.00,ms,3,1
3280,3.76,ms,3,0
3281,175.79,us,2,0
3282,499.82,ms,0,0
3283,175.98,us,1,0
3284,396.05,ms,3,0
3285,100.00,ms,3,1
3286,3.77,ms,3,0
3287,176.14,us,2,0
3288,499.82,ms,0,0
3289,176.36,us,1,0
3290,396.04,ms,3,0
3291,100.00,ms,3,1
3292,3.77,ms,3,0
3293,176.54,us,2,0
3294,499.82,ms,0,0
3295,176.75,us,1,0
3296,396.04,ms,3,0
3297,100.00,ms,3,1
3298,3.78,ms,3,0
3299,176.89,us,2,0
3300,499.81,ms,0,0
3301,177.08,us,1,0
3302,396.03,ms,3,0
3303,100.00,ms,3,1
3304,3.79,ms,3,0
3305,177.29,us,2,0
3306,499.81,ms,0,0
3307,177.45,us,1,0
3308,396.02,ms,3,0
3309,100.00,ms,3,1
3310,3.80,ms,3,0
3311,177.70,us,2,0
3312,499.81,ms,0,0
3313,177.86,us,1,0
3314,396.01,ms,3,0
3315,100.00,ms,3,1
3316,3.81,ms,3,0
3317,178.09,us,2,0
3318,499.81,ms,0,0
3319,178.27,us,1,0
3320,396.00,ms,3,0
3321,100.00,ms,3,1
3322,3.81,ms,3,0
3323,178.42,us,2,0
3324,499.81,ms,0,0
3325,178.62,us,1,0
3326,395.99,ms,3,0
3327,100.00,ms,3,1
3328,3.82,ms,3,0
3329,178.78,us,2,0
3330,499.81,ms,0,0
3331,179.00,us,1,0
3332,395.99,ms,3,0
3333,100.00,ms,3,1
3334,3.83,ms,3,0
3335,179.18,us,2,0
3336,499.81,ms,0,0
3337,179.36,us,1,0
3338,395.98,ms,3,0
3339,100.00,ms,3,1
3340,3.84,ms,3,0
3341,179.54,us,2,0
3342,499.81,ms,0,0
3343,179.73,us,1,0
3344,395.97,ms,3,0
3345,100.00,ms,3,1
3346,3.85,ms,3,0
3347,179.90,us,2,0
3348,499.81,ms,0,0
3349,180.10,us,1,0
3350,395.96,ms,3,0
3351,100.00,ms,3,1
3352,3.85,ms,3,0
3353,180.27,us,2,0
3354,499.81,ms,0,0
3355,180.49,us,1,0
3356,395.95,ms,3,0
3357,100.00,ms,3,1
3358,3.86,ms,3,0
3359,180.70,us,2,0
3360,499.81,ms,0,0
3361,180.86,us,1,0
3362,395.94,ms,3,0
3363,100.00,ms,3,1
3364,3.87,ms,3,0
3365,181.09,us,2,0
3366,499.81,ms,0,0
3367,181.23,us,1,0
3368,395.93,ms,3,0
3369,100.00,ms,3,1
3370,3.88,ms,3,0
3371,181.45,us,2,0
3372,499.81,ms,0,0
3373,181.58,us,1,0
3374,395.93,ms,3,0
3375,100.00,ms,3,1
3376,3.89,ms,3,0
3377,181.81,us,2,0
3378,499.81,ms,0,0
3379,181.99,us,1,0
3380,395.92,ms,3,0
3381,100.00,ms,3,1
3382,3.89,ms,3,0
3383,182.15,us,2,0
3384,499.81,ms,0,0
3385,182.36,us,1,0
3386,395.91,ms,3,0
3387,100.00,ms,3,1
3388,3.90,ms,3,0
3389,182.57,us,2,0
3390,499.81,ms,0,0
3391,182.74,us,1,0
3392,395.90,ms,3,0
3393,100.00,ms,3,1
3394,3.91,ms,3,0
3395,182.93,us,2,0
3396,499.81,ms,0,0
3397,183.09,us,1,0
3398,395.89,ms,3,0
3399,100.00,ms,3,1
3400,3.92,ms,3,0
3401,183.30,us,2,0
3402,499.81,ms,0,0
3403,183.49,us,1,0
3404,395.88,ms,3,0
3405,100.00,ms,3,1
3406,3.93,ms,3,0
3407,183.67,us,2,0
3408,499.81,ms,0,0
3409,183.84,us,1,0
3410,395.88,ms,3,0
3411,100.00,ms,3,1
3412,3.94,ms,3,0
3413,184.04,us,2,0
3414,499.81,ms,0,0
3415,184.22,us,1,0
3416,395.87,ms,3,0
3417,100.00,ms,3,1
3418,3.94,ms,3,0
3419,184.46,us,2,0
3420,499.81,ms,0,0
3421,184.60,us,1,0
3422,395.86,ms,3,0
3423,100.00,ms,3,1
3424,3.95,ms,3,0
3425,184.81,us,2,0
3426,499.81,ms,0,0
3427,185.02,us,1,0
3428,395.85,ms,3,0
3429,100.00,ms,3,1
3430,3.96,ms,3,0
3431,185.14,us,2,0
3432,499.81,ms,0,0
3433,185.35,us,1,0
3434,395.84,ms,3,0
3435,100.00,ms,3,1
3436,3.97,ms,3,0
3437,185.53,us,2,0
3438,499.81,ms,0,0
3439,185.74,us,1,0
3440,395.83,ms,3,0
3441,100.00,ms,3,1
3442,3.98,ms,3,0
3443,185.90,us,2,0
3444,499.81,ms,0,0
3445,186.13,us,1,0
3446,395.82,ms,3,0
3447,100.00,ms,3,1
3448,3.98,ms,3,0
3449,186.27,us,2,0
3450,499.81,ms,0,0
3451,186.50,us,1,0
3452,395.82,ms,3,0
3453,100.00,ms,3,1
3454,3.99,ms,3,0
3455,186.65,us,2,0
3456,499.81,ms,0,0
3457,186.86,us,1,0
3458,395.81,ms,3,0
3459,100.00,ms,3,1
3460,4.00,ms,3,0
3461,187.03,us,2,0
3462,499.80,ms,0,0
3463,187.26,us,1,0
3464,395.80,ms,3,0
3465,100.00,ms,3,1
3466,4.01,ms,3,0
3467,187.44,us,2,0
3468,499.80,ms,0,0
3469,187.59,us,1,0
3470,395.79,ms,3,0
3471,100.00,ms,3,1
3472,4.02,ms,3,0
3473,187.84,us,2,0
3474,499.80,ms,0,0
3475,188.00,us,1,0
3476,395.78,ms,3,0
3477,100.00,ms,3,1
3478,4.02,ms,3,0
3479,188.19,us,2,0
3480,499.80,ms,0,0
3481,188.38,us,1,0
3482,395.77,ms,3,0
3483,100.00,ms,3,1
3484,4.03,ms,3,0
3485,188.56,us,2,0
3486,499.80,ms,0,0
3487,188.75,us,1,0
3488,395.77,ms,3,0
3489,100.00,ms,3,1
3490,4.04,ms,3,0
3491,188.93,us,2,0
3492,499.80,ms,0,0
3493,189.10,us,1,0
3494,395.76,ms,3,0
3495,100.00,ms,3,1
3496,4.05,ms,3,0
3497,189.27,us,2,0
3498,499.80,ms,0,0
3499,189.50,us,1,0
3500,395.75,ms,3,0
3501,100.00,ms,3,1
3502,4.06,ms,3,0
3503,189.68,us,2,0
3504,499.80,ms,0,0
3505,189.84,us,1,0
3506,395.74,ms,3,0
3507,100.00,ms,3,1
3508,4.06,ms,3,0
3509,190.06,us,2,0
3510,499.80,ms,0,0
3511,190.21,us,1,0
3512,395.73,ms,3,0
3513,100.00,ms,3,1
3514,4.07,ms,3,0
3515,190.40,us,2,0
3516,499.80,ms,0,0
3517,190.62,us,1,0
3518,395.72,ms,3,0
3519,100.00,ms,3,1
3520,4.08,ms,3,0
3521,190.81,us,2,0
3522,499.80,ms,0,0
3523,191.00,us,1,0
3524,395.71,ms,3,0
3525,100.00,ms,3,1
3526,4.09,ms,3,0
3527,191.15,us,2,0
3528,499.80,ms,0,0
3529,191.36,us,1,0
3530,395.71,ms,3,0
3531,100.00,ms,3,1
3532,4.10,ms,3,0
3533,191.56,us,2,0
3534,499.80,ms,0,0
3535,191.75,us,1,0
3536,395.70,ms,3,0
3537,100.00,ms,3,1
3538,4.10,ms,3,0
3539,191.89,us,2,0
3540,499.80,ms,0,0
3541,192.15,us,1,0
3542,395.69,ms,3,0
3543,100.00,ms,3,1
3544,4.11,ms,3,0
3545,192.30,us,2,0
3546,499.80,ms,0,0
3547,192.47,us,1,0
3548,395.68,ms,3,0
3549,100.00,ms,3,1
3550,4.12,ms,3,0
3551,192.66,us,2,0
3552,499.80,ms,0,0
3553,192.83,us,1,0
3554,395.67,ms,3,0
3555,100.00,ms,3,1
3556,4.13,ms,3,0
3557,193.02,us,2,0
3558,499.80,ms,0,0
3559,193.23,us,1,0
3560,395.66,ms,3,0
3561,100.00,ms,3,1
3562,4.14,ms,3,0
3563,193.40,us,2,0
3564,499.80,ms,0,0
3565,193.58,us,1,0
3566,395.66,ms,3,0
3567,100.00,ms,3,1
3568,4.15,ms,3,0
3569,193.79,us,2,0
3570,499.80,ms,0,0
3571,194.00,us,1,0
3572,395.65,ms,3,0
3573,100.00,ms,3,1
3574,4.15,ms,3,0
3575,194.17,us,2,0
3576,499.80,ms,0,0
3577,194.34,us,1,0
3578,395.64,ms,3,0
3579,100.00,ms,3,1
3580,4.16,ms,3,0
3581,194.55,us,2,0
3582,499.80,ms,0,0
3583,194.77,us,1,0
3584,395.63,ms,3,0
3585,100.00,ms,3,1
3586,4.17,ms,3,0
3587,194.91,us,2,0
3588,499.80,ms,0,0
3589,195.10,us,1,0
3590,395.62,ms,3,0
3591,100.00,ms,3,1
3592,4.18,ms,3,0
3593,195.30,us,2,0
3594,499.80,ms,0,0
3595,195.48,us,1,0
3596,395.61,ms,3,0
3597,100.00,ms,3,1
3598,4.19,ms,3,0
3599,195.71,us,2,0
3600,499.80,ms,0,0
3601,195.82,us,1,0
3602,395.60,ms,3,0
3603,100.00,ms,3,1
3604,4.19,ms,3,0
3605,196.05,us,2,0
3606,499.80,ms,0,0
3607,196.23,us,1,0
3608,395.60,ms,3,0
3609,100.00,ms,3,1
3610,4.20,ms,3,0
3611,196.42,us,2,0
3612,499.80,ms,0,0
3613,196.61,us,1,0
3614,395.59,ms,3,0
3615,100.00,ms,3,1
3616,4.21,ms,3,0
3617,196.79,us,2,0
3618,499.80,ms,0,0
3619,196.98,us,1,0
3620,395.58,ms,3,0
3621,100.00,ms,3,1
3622,4.22,ms,3,0
3623,197.14,us,2,0
3624,499.79,ms,0,0
3625,197.32,us,1,0
3626,395.57,ms,3,0
3627,100.00,ms,3,1
3628,4.23,ms,3,0
3629,197.55,us,2,0
3630,499.79,ms,0,0
3631,197.72,us,1,0
3632,395.56,ms,3,0
3633,100.00,ms,3,1
3634,4.23,ms,3,0
3635,197.94,us,2,0
3636,499.79,ms,0,0
3637,198.09,us,1,0
3638,395.55,ms,3,0
3639,100.00,ms,3,1
3640,4.24,ms,3,0
3641,198.30,us,2,0
3642,499.79,ms,0,0
3643,198.49,us,1,0
3644,395.55,ms,3,0
3645,100.00,ms,3,1
3646,4.25,ms,3,0
3647,198.69,us,2,0
3648,499.79,ms,0,0
3649,198.90,us,1,0
3650,395.54,ms,3,0
3651,100.00,ms,3,1
3652,4.26,ms,3,0
3653,199.06,us,2,0
3654,499.79,ms,0,0
3655,199.25,us,1,0
3656,395.53,ms,3,0
3657,100.00,ms,3,1
3658,4.27,ms,3,0
3659,199.42,us,2,0
3660,499.79,ms,0,0
3661,199.62,us,1,0
3662,395.52,ms,3,0
3663,100.00,ms,3,1
3664,4.27,ms,3,0
3665,199.82,us,2,0
3666,499.79,ms,0,0
3667,200.01,us,1,0
3668,395.51,ms,3,0
3669,100.00,ms,3,1
3670,4.28,ms,3,0
3671,200.16,us,2,0
3672,499.79,ms,0,0
3673,200.38,us,1,0
3674,395.50,ms,3,0
3675,100.00,ms,3,1
3676,4.29,ms,3,0
3677,200.62,us,2,0
3678,499.79,ms,0,0
3679,200.78,us,1,0
3680,395.49,ms,3,0
3681,100.00,ms,3,1
3682,4.30,ms,3,0
3683,200.99,us,2,0
3684,499.79,ms,0,0
3685,201.14,us,1,0
3686,395.49,ms,3,0
3687,100.00,ms,3,1
3688,4.31,ms,3,0
3689,201.30,us,2,0
3690,499.79,ms,0,0
3691,201.52,us,1,0
3692,395.48,ms,3,0
3693,100.00,ms,3,1
3694,4.32,ms,3,0
3695,201.71,us,2,0
3696,499.79,ms,0,0
3697,201.92,us,1,0
3698,395.47,ms,3,0
3699,100.00,ms,3,1
3700,4.32,ms,3,0
3701,202.09,us,2,0
3702,499.79,ms,0,0
3703,202.24,us,1,0
3704,395.46,ms,3,0
3705,100.00,ms,3,1
3706,4.33,ms,3,0
3707,202.46,us,2,0
3708,499.79,ms,0,0
3709,202.64,us,1,0
3710,395.45,ms,3,0
3711,100.00,ms,3,1
3712,4.34,ms,3,0
3713,202.83,us,2,0
3714,499.79,ms,0,0
3715,203.05,us,1,0
3716,395.44,ms,3,0
3717,100.00,ms,3,1
3718,4.35,ms,3,0
3719,203.22,us,2,0
3720,499.79,ms,0,0
3721,203.42,us,1,0
3722,395.44,ms,3,0
3723,100.00,ms,3,1
3724,4.36,ms,3,0
3725,203.58,us,2,0
3726,499.79,ms,0,0
3727,203.78,us,1,0
3728,395.43,ms,3,0
3729,100.00,ms,3,1
3730,4.36,ms,3,0
3731,203.95,us,2,0
3732,499.79,ms,0,0
3733,204.13,us,1,0
3734,395.42,ms,3,0
3735,100.00,ms,3,1
3736,4.37,ms,3,0
3737,204.33,us,2,0
3738,499.79,ms,0,0
3739,204.54,us,1,0
3740,395.41,ms,3,0
3741,100.00,ms,3,1
3742,4.38,ms,3,0
3743,204.72,us,2,0
3744,499.79,ms,0,0
3745,204.92,us,1,0
3746,395.40,ms,3,0
3747,100.00,ms,3,1
3748,4.39,ms,3,0
3749,205.07,us,2,0
3750,499.79,ms,0,0
3751,205.30,us,1,0
3752,395.39,ms,3,0
3753,100.00,ms,3,1
3754,4.40,ms,3,0
3755,205.46,us,2,0
3756,499.79,ms,0,0
3757,205.68,us,1,0
3758,395.38,ms,3,0
3759,100.00,ms,3,1
3760,4.40,ms,3,0
3761,205.86,us,2,0
3762,499.79,ms,0,0
3763,206.05,us,1,0
3764,395.38,ms,3,0
3765,100.00,ms,3,1
3766,4.41,ms,3,0
3767,206.29,us,2,0
3768,499.79,ms,0,0
3769,206.45,us,1,0
3770,395.37,ms,3,0
3771,100.00,ms,3,1
3772,4.42,ms,3,0
3773,206.64,us,2,0
3774,499.79,ms,0,0
3775,206.83,us,1,0
3776,395.36,ms,3,0
3777,100.00,ms,3,1
3778,4.43,ms,3,0
3779,206.98,us,2,0
3780,499.78,ms,0,0
3781,207.18,us,1,0
3782,395.35,ms,3,0
3783,100.00,ms,3,1
3784,4.44,ms,3,0
3785,207.40,us,2,0
3786,499.78,ms,0,0
3787,207.58,us,1,0
3788,395.34,ms,3,0
3789,100.00,ms,3,1
3790,4.44,ms,3,0
3791,207.78,us,2,0
3792,499.78,ms,0,0
3793,207.97,us,1,0
3794,395.33,ms,3,0
3795,100.00,ms,3,1
3796,4.45,ms,3,0
3797,208.15,us,2,0
3798,499.78,ms,0,0
3799,208.35,us,1,0
3800,395.33,ms,3,0
3801,100.00,ms,3,1
3802,4.46,ms,3,0
3803,208.53,us,2,0
3804,499.78,ms,0,0
3805,208.72,us,1,0
3806,395.32,ms,3,0
3807,100.00,ms,3,1
3808,4.47,ms,3,0
3809,208.90,us,2,0
3810,499.78,ms,0,0
3811,209.08,us,1,0
3812,395.31,ms,3,0
3813,100.00,ms,3,1
3814,4.48,ms,3,0
3815,209.30,us,2,0
3816,499.78,ms,0,0
3817,209.51,us,1,0
3818,395.30,ms,3,0
3819,100.00,ms,3,1
3820,4.48,ms,3,0
3821,209.68,us,2,0
3822,499.78,ms,0,0
3823,209.84,us,1,0
3824,395.29,ms,3,0
3825,100.00,ms,3,1
3826,4.49,ms,3,0
3827,210.03,us,2,0
3828,499.78,ms,0,0
3829,210.25,us,1,0
3830,395.28,ms,3,0
3831,100.00,ms,3,1
3832,4.50,ms,3,0
3833,210.44,us,2,0
3834,499.78,ms,0,0
3835,210.63,us,1,0
3836,395.27,ms,3,0
3837,100.00,ms,3,1
3838,4.51,ms,3,0
3839,210.78,us,2,0
3840,499.78,ms,0,0
3841,211.03,us,1,0
3842,395.27,ms,3,0
3843,100.00,ms,3,1
3844,4.52,ms,3,0
3845,211.21,us,2,0
3846,499.78,ms,0,0
3847,211.39,us,1,0
3848,395.26,ms,3,0
3849,100.00,ms,3,1
3850,4.53,ms,3,0
3851,211.55,us,2,0
3852,499.78,ms,0,0
3853,211.78,us,1,0
3854,395.25,ms,3,0
3855,100.00,ms,3,1
3856,4.53,ms,3,0
3857,211.98,us,2,0
3858,499.78,ms,0,0
3859,212.13,us,1,0
3860,395.24,ms,3,0
3861,100.00,ms,3,1
3862,4.54,ms,3,0
3863,212.34,us,2,0
3864,499.78,ms,0,0
3865,212.54,us,1,0
3866,395.23,ms,3,0
3867,100.00,ms,3,1
3868,4.55,ms,3,0
3869,212.73,us,2,0
3870,499.78,ms,0,0
3871,212.91,us,1,0
3872,395.22,ms,3,0
3873,100.00,ms,3,1
3874,4.56,ms,3,0
3875,213.11,us,2,0
3876,499.78,ms,0,0
3877,213.27,us,1,0
3878,395.22,ms,3,0
3879,100.00,ms,3,1
3880,4.57,ms,3,0
3881,213.52,us,2,0
3882,499.78,ms,0,0
3883,213.66,us,1,0
3884,395.21,ms,3,0
3885,100.00,ms,3,1
3886,4.57,ms,3,0
3887,213.84,us,2,0
3888,499.78,ms,0,0
3889,214.06,us,1,0
3890,395.20,ms,3,0
3891,100.00,ms,3,1
3892,4.58,ms,3,0
3893,214.25,us,2,0
3894,499.78,ms,0,0
3895,214.42,us,1,0
3896,395.19,ms,3,0
3897,100.00,ms,3,1
3898,4.59,ms,3,0
3899,214.63,us,2,0
3900,499.78,ms,0,0
3901,214.79,us,1,0
3902,395.18,ms,3,0
3903,100.00,ms,3,1
3904,4.60,ms,3,0
3905,214.98,us,2,0
3906,499.78,ms,0,0
3907,215.14,us,1,0
3908,395.17,ms,3,0
3909,100.00,ms,3,1
3910,4.61,ms,3,0
3911,215.37,us,2,0
3912,499.78,ms,0,0
3913,215.58,us,1,0
3914,395.16,ms,3,0
3915,100.00,ms,3,1
3916,4.61,ms,3,0
3917,215.70,us,2,0
3918,499.78,ms,0,0
3919,215.93,us,1,0
3920,395.16,ms,3,0
3921,100.00,ms,3,1
3922,4.62,ms,3,0
3923,216.12,us,2,0
3924,499.78,ms,0,0
3925,216.29,us,1,0
3926,395.15,ms,3,0
3927,100.00,ms,3,1
3928,4.63,ms,3,0
3929,216.50,us,2,0
3930,499.78,ms,0,0
3931,216.68,us,1,0
3932,395.14,ms,3,0
3933,100.00,ms,3,1
3934,4.64,ms,3,0
3935,216.87,us,2,0
3936,499.77,ms,0,0
3937,217.06,us,1,0
3938,395.13,ms,3,0
3939,100.00,ms,3,1
3940,4.65,ms,3,0
3941,217.22,us,2,0
3942,499.77,ms,0,0
3943,217.45,us,1,0
3944,395.12,ms,3,0
3945,100.00,ms,3,1
3946,4.65,ms,3,0
3947,217.62,us,2,0
3948,499.77,ms,0,0
3949,217.79,us,1,0
3950,395.11,ms,3,0
3951,100.00,ms,3,1
3952,4.66,ms,3,0
3953,218.00,us,2,0
3954,499.77,ms,0,0
3955,218.20,us,1,0
3956,395.11,ms,3,0
3957,100.00,ms,3,1
3958,4.67,ms,3,0
3959,218.35,us,2,0
3960,499.77,ms,0,0
3961,218.57,us,1,0
3962,395.10,ms,3,0
3963,100.00,ms,3,1
3964,4.68,ms,3,0
3965,218.76,us,2,0
3966,499.77,ms,0,0
3967,218.96,us,1,0
3968,395.09,ms,3,0
3969,100.00,ms,3,1
3970,4.69,ms,3,0
3971,219.13,us,2,0
3972,499.77,ms,0,0
3973,219.32,us,1,0
3974,395.08,ms,3,0
3975,100.00,ms,3,1
3976,4.70,ms,3,0
3977,219.50,us,2,0
3978,499.77,ms,0,0
3979,219.70,us,1,0
3980,395.07,ms,3,0
3981,100.00,ms,3,1
3982,4.70,ms,3,0
3983,219.89,us,2,0
3984,499.77,ms,0,0
3985,220.05,us,1,0
3986,395.06,ms,3,0
3987,100.00,ms,3,1
3988,4.71,ms,3,0
3989,220.26,us,2,0
3990,499.77,ms,0,0
3991,220.48,us,1,0
3992,395.05,ms,3,0
3993,100.00,ms,3,1
3994,4.72,ms,3,0
3995,220.68,us,2,0
3996,499.77,ms,0,0
3997,220.83,us,1,0
3998,395.05,ms,3,0
3999,100.00,ms,3,1
4000,4.73,ms,3,0
4001,221.01,us,2,0
4002,499.77,ms,0,0
4003,221.21,us,1,0
4004,395.04,ms,3,0
4005,100.00,ms,3,1
4006,4.74,ms,3,0
4007,221.40,us,2,0
4008,499.77,ms,0,0
4009,221.58,us,1,0
4010,395.03,ms,3,0
4011,100.00,ms,3,1
4012,4.74,ms,3,0
4013,221.78,us,2,0
4014,499.77,ms,0,0
4015,221.97,us,1,0
4016,395.02,ms,3,0
4017,100.00,ms,3,1
4018,4.75,ms,3,0
4019,222.14,us,2,0
4020,499.77,ms,0,0
4021,222.34,us,1,0
4022,395.01,ms,3,0
4023,100.00,ms,3,1
4024,4.76,ms,3,0
4025,222.58,us,2,0
4026,499.77,ms,0,0
4027,222.70,us,1,0
4028,395.00,ms,3,0
4029,100.00,ms,3,1
4030,4.77,ms,3,0
4031,222.91,us,2,0
4032,499.77,ms,0,0
4033,223.12,us,1,0
4034,394.99,ms,3,0
4035,100.00,ms,3,1
4036,4.78,ms,3,0
4037,223.27,us,2,0
4038,499.77,ms,0,0
4039,223.46,us,1,0
4040,394.99,ms,3,0
4041,100.00,ms,3,1
4042,4.78,ms,3,0
4043,223.65,us,2,0
4044,499.77,ms,0,0
4045,223.86,us,1,0
4046,394.98,ms,3,0
4047,100.00,ms,3,1
4048,4.79,ms,3,0
4049,224.06,us,2,0
4050,499.77,ms,0,0
4051,224.26,us,1,0
4052,394.97,ms,3,0
4053,100.00,ms,3,1
4054,4.80,ms,3,0
4055,224.43,us,2,0
4056,499.77,ms,0,0
4057,224.59,us,1,0
4058,394.96,ms,3,0
4059,100.00,ms,3,1
4060,4.81,ms,3,0
4061,224.82,us,2,0
4062,499.77,ms,0,0
4063,225.02,us,1,0
4064,394.95,ms,3,0
4065,100.00,ms,3,1
4066,4.82,ms,3,0
4067,225.14,us,2,0
4068,499.77,ms,0,0
4069,225.38,us,1,0
4070,394.94,ms,3,0
4071,100.00,ms,3,1
4072,4.82,ms,3,0
4073,225.55,us,2,0
4074,499.77,ms,0,0
4075,225.74,us,1,0
4076,394.94,ms,3,0
4077,100.00,ms,3,1
4078,4.83,ms,3,0
4079,225.93,us,2,0
4080,499.77,ms,0,0
4081,226.08,us,1,0
4082,394.93,ms,3,0
4083,100.00,ms,3,1
4084,4.84,ms,3,0
4085,226.30,us,2,0
4086,499.77,ms,0,0
4087,226.48,us,1,0
4088,394.92,ms,3,0
4089,100.00,ms,3,1
4090,4.85,ms,3,0
4091,226.66,us,2,0
4092,499.77,ms,0,0
4093,226.88,us,1,0
4094,394.91,ms,3,0
4095,100.00,ms,3,1
4096,4.86,ms,3,0
4097,227.06,us,2,0
4098,499.76,ms,0,0
4099,227.26,us,1,0
4100,394.90,ms,3,0
4101,100.00,ms,3,1
4102,4.87,ms,3,0
4103,227.44,us,2,0
4104,499.76,ms,0,0
4105,227.63,us,1,0
4106,394.89,ms,3,0
4107,100.00,ms,3,1
4108,4.87,ms,3,0
4109,227.83,us,2,0
4110,499.76,ms,0,0
4111,228.02,us,1,0
4112,394.88,ms,3,0
4113,100.00,ms,3,1
4114,4.88,ms,3,0
4115,228.18,us,2,0
4116,499.76,ms,0,0
4117,228.40,us,1,0
4118,394.88,ms,3,0
4119,100.00,ms,3,1
4120,4.89,ms,3,0
4121,228.54,us,2,0
4122,499.76,ms,0,0
4123,228.75,us,1,0
4124,394.87,ms,3,0
4125,100.00,ms,3,1
4126,4.90,ms,3,0
4127,228.94,us,2,0
4128,499.76,ms,0,0
4129,229.14,us,1,0
4130,394.86,ms,3,0
4131,100.00,ms,3,1
4132,4.91,ms,3,0
4133,229.36,us,2,0
4134,499.76,ms,0,0
4135,229.51,us,1,0
4136,394.85,ms,3,0
4137,100.00,ms,3,1
4138,4.91,ms,3,0
4139,229.72,us,2,0
